id,year,size,distance
1627.0,1917.0,122.62079036047979,1636.9125487887818
1645.0,1917.0,144.60571932147477,1483.7291300911138
1646.0,1917.0,99.56169921834925,1484.9963981789963
1663.0,1917.0,45.06526565399844,1417.802262404027
1664.0,1917.0,45.06495697679964,1419.5304201710533
1665.0,1917.0,45.06194647102501,1434.1294422215858
1666.0,1917.0,45.060953385516434,1438.7616725545358
1667.0,1917.0,45.06094749656376,1438.6396606685946
1668.0,1917.0,45.060851474479165,1440.1070011846502
1669.0,1917.0,45.04329545035059,1484.5268022120263
1673.0,1917.0,39.812995833196275,1494.3028739113006
1704.0,1917.0,4.842447105990895,1416.3880835365849
1705.0,1917.0,4.842432112829987,1417.571041124539
1706.0,1917.0,4.8424306364341945,1417.933645426925
1707.0,1917.0,4.842415050323239,1417.8551299628164
1708.0,1917.0,4.8423897195063175,1422.0924894273837
1709.0,1917.0,4.842379180409228,1419.7832087404686
1710.0,1917.0,4.841891738143916,1440.8661083924553
1711.0,1917.0,4.840990480771641,1464.727797712843
1712.0,1917.0,4.840435199811902,1475.9786708836186
1713.0,1917.0,4.840024940834633,1484.9432214583273
1714.0,1917.0,4.839625406357017,1492.5257403874914
1715.0,1917.0,4.839242250815469,1498.3747787168336
1716.0,1917.0,3.9854979293028228,1465.185238632747
1720.0,1917.0,0.13112837313026604,1417.2367559024447
1721.0,1917.0,0.13112516124048784,1423.8383010408868
1722.0,1917.0,0.13112310196192223,1427.1100764092107
1723.0,1917.0,0.13111725802523377,1435.8480797446198
1724.0,1917.0,0.13111497990052037,1440.716517380007
1725.0,1917.0,0.13109019909761205,1464.7184276218823
1726.0,1917.0,0.13108932662836195,1464.5211257494798
1727.0,1917.0,0.13107216072090347,1479.195332528575
1728.0,1917.0,0.13107210089095853,1479.396970058181
1729.0,1917.0,0.13106054906046996,1485.9218962415976
1757.0,1918.0,1998.779513795386,1413.652339275619
1840.0,1918.0,185.86870040900456,1749.5951862726058
1845.0,1918.0,219.30027288173483,1492.7125487762332
1861.0,1918.0,119.50694677184063,1470.593064407872
1888.0,1918.0,45.06513531642936,1418.55222075674
1889.0,1918.0,45.06302231353696,1429.162138362542
1890.0,1918.0,45.062843256589645,1430.9268577275911
1891.0,1918.0,45.049526171751715,1470.2690004196866
1892.0,1918.0,45.04923143560659,1470.971970121513
1893.0,1918.0,45.0484121945415,1472.6808837462431
1894.0,1918.0,45.03869956644715,1493.3900177304918
1895.0,1918.0,84.87229324909973,1492.549404227044
1896.0,1918.0,45.03808226655248,1494.5101048678107
1900.0,1918.0,39.8385979693807,1487.1523277822423
1901.0,1918.0,39.835708643559286,1493.1084717411684
1903.0,1918.0,39.83174352027474,1469.2761685608475
1904.0,1918.0,39.83012300806987,1468.136122271947
1905.0,1918.0,39.818996434194126,1493.5212487071192
1906.0,1918.0,39.81395058949972,1491.301572807828
1907.0,1918.0,39.80954687523253,1504.7923520051663
1930.0,1918.0,4.842470947910928,1414.8902066161509
1931.0,1918.0,4.842448558068703,1417.0405234472498
1932.0,1918.0,4.842382918122756,1419.9079882072015
1933.0,1918.0,4.842204977930205,1428.740993782938
1934.0,1918.0,4.842172790368976,1430.1482070993716
1935.0,1918.0,4.842128686581654,1431.9530907524204
1936.0,1918.0,4.840589604832701,1473.0305783887597
1937.0,1918.0,4.8405191464952795,1474.4969940408423
1938.0,1918.0,4.840220301827094,1480.0040992100462
1939.0,1918.0,4.839901210811871,1486.3850276032526
1940.0,1918.0,4.839668552261748,1490.2388640059316
1941.0,1918.0,4.839620445141561,1491.0925307748848
1942.0,1918.0,4.839332066379418,1498.7392158948753
1944.0,1918.0,0.1311218916142858,1428.2002299633016
1945.0,1918.0,0.1311203578533154,1431.049668030137
1946.0,1918.0,0.131119256236325,1432.858416107113
1947.0,1918.0,0.13107577265718393,1474.9622840437569
1948.0,1918.0,0.1310754040122325,1475.1528521907248
1949.0,1918.0,0.1310725366818266,1477.33347069639
1950.0,1918.0,0.1310611356123219,1485.5760519196613
1951.0,1918.0,0.13105509615678462,1489.684203504905
1952.0,1918.0,0.1310523980930852,1491.2662471957094
1953.0,1918.0,0.13104833509879624,1493.7913193543163
1954.0,1918.0,0.1310416890109755,1497.4385228819885
1955.0,1918.0,0.13103631781363195,1501.2715552320128
1977.0,1919.0,3117.5809672094365,1786.7644775262552
1986.0,1919.0,2119.928218861065,1794.0317654657433
1994.0,1919.0,1802.9702571917492,1660.6060796921638
1998.0,1919.0,1421.7566558790759,1660.6225585705295
2004.0,1919.0,1226.8197431600038,1633.5770872131475
2022.0,1919.0,855.5290832166354,1755.3266527667636
2058.0,1919.0,462.5069266083347,1691.274674637843
2073.0,1919.0,368.8805508387024,1658.4240374158196
2085.0,1919.0,262.4381044992882,1637.7154897385271
2096.0,1919.0,209.06086129781625,1657.3267748743933
2156.0,1919.0,51.72162843534338,1681.6567452081417
2160.0,1919.0,45.0365839250402,1498.9864705775287
2161.0,1919.0,45.035143366979035,1498.6992639740429
2168.0,1919.0,39.83306682612316,1498.8126947685369
2185.0,1919.0,24.711874597388057,1691.1990369123025
2201.0,1919.0,4.842453021635449,1416.1297456759264
2202.0,1919.0,4.842237245037658,1427.3229188981304
2203.0,1919.0,4.840127707258852,1483.3771195454333
2204.0,1919.0,4.839990698851505,1486.7180591135436
2205.0,1919.0,4.839282329374312,1499.704013970573
2207.0,1919.0,0.13111420063655266,1440.2598523717263
2208.0,1919.0,0.13105124725982112,1491.6592865161392
2209.0,1919.0,0.13104516900787513,1498.3787249890613
2294.0,1920.0,275.2544985303368,1645.2270871895823
2311.0,1920.0,498.89397070883723,288.7524782079083
2317.0,1920.0,189.9229035978788,1641.0156918894609
2349.0,1920.0,83.89099281338771,1641.4679671861652
2363.0,1920.0,45.035254657475576,1501.3644672192472
2364.0,1920.0,82.61534117427014,1504.1199964903087
2383.0,1920.0,4.842072964072417,1434.447517132031
2384.0,1920.0,4.842062855750361,1435.9245261549352
2385.0,1920.0,4.842057474740805,1436.2371513557625
2386.0,1920.0,4.84190718158238,1440.1515111862388
2387.0,1920.0,4.8410279557225655,1464.5703924271509
2388.0,1920.0,4.840577730390775,1473.2655199898238
2389.0,1920.0,4.838947311851423,1504.5176868502904
2394.0,1920.0,0.13112652547335804,1419.7378131887388
2395.0,1920.0,0.13112144929823535,1429.7909127589382
2396.0,1920.0,0.1310874997510948,1465.825089698519
2397.0,1920.0,0.13108535515459854,1468.1421142018098
2398.0,1920.0,0.13108426283925778,1469.0689295503287
2399.0,1920.0,0.1310452690286483,1495.1498982254934
2400.0,1920.0,0.13104459413533895,1498.3732287216478
2402.0,1921.0,18314.738776385377,1688.6219324379108
2492.0,1921.0,342.7044121046139,1649.6579986893057
2530.0,1921.0,121.26619461669378,1691.1666037087282
2553.0,1921.0,45.0659526009154,1414.3364694197417
2554.0,1921.0,45.06561538860758,1417.224277766315
2555.0,1921.0,45.06542140635144,1418.1061762777888
2556.0,1921.0,45.06535425744904,1417.4336774154028
2557.0,1921.0,90.12950732902087,1420.3404415724892
2558.0,1921.0,45.040582823075596,1491.8189245282872
2578.0,1921.0,4.842417282865661,1418.1464683804752
2579.0,1921.0,4.842413038653565,1419.996162644798
2580.0,1921.0,4.842356110273652,1421.0713097861035
2581.0,1921.0,4.842249100319631,1429.4857183828806
2582.0,1921.0,4.842240817734549,1429.8991540816783
2583.0,1921.0,4.841936067807292,1440.3923330550829
2584.0,1921.0,4.840913747565768,1466.9568321120903
2585.0,1921.0,4.840877023874476,1467.0945116329374
2586.0,1921.0,9.681396382363369,1470.5395836927694
2587.0,1921.0,4.840653003893577,1471.63356775219
2588.0,1921.0,4.84017827325924,1482.6800473638848
2594.0,1921.0,0.13112921675651226,1415.6020358823957
2595.0,1921.0,0.13112854601617085,1415.6794098784299
2596.0,1921.0,0.1311282386844065,1416.4933476316191
2597.0,1921.0,0.13112071174792816,1430.782862131096
2598.0,1921.0,0.13112060248017285,1433.9772240161474
2599.0,1921.0,0.13111852077415007,1436.726137578506
2600.0,1921.0,0.13109329046452883,1461.8207824628053
2601.0,1921.0,0.13108713359267,1466.7501768529382
2602.0,1921.0,0.1310848244705098,1468.0716387698596
2603.0,1921.0,0.13108211598596597,1469.9560224817337
2604.0,1921.0,0.1310492135047077,1495.8946960194671
2605.0,1921.0,0.13104812393293733,1496.3529720907084
2606.0,1921.0,0.13104563112757894,1498.0028297736508
2607.0,1921.0,0.13104482796681488,1498.4248902687068
2608.0,1921.0,0.1310446082062548,1498.8819176747027
2609.0,1921.0,0.1310442678424029,1498.4453547110306
2610.0,1921.0,0.13104397169123452,1498.9640576894892
2611.0,1921.0,0.131033729931265,1502.5191498104296
2713.0,1922.0,99.92405805525149,1507.3119174348901
2723.0,1922.0,45.065654171958194,1416.8660794497664
2724.0,1922.0,45.06542140635144,1418.1061762777888
2725.0,1922.0,49.9074799485049,1418.8080833209833
2726.0,1922.0,45.06375045892756,1426.9257685984771
2727.0,1922.0,45.06064733813068,1439.3491332343078
2728.0,1922.0,45.05040288703234,1468.4356275704472
2729.0,1922.0,49.890944203173184,1469.033600968178
2730.0,1922.0,45.047761983802225,1474.4603751368252
2731.0,1922.0,45.04215703975197,1486.4624254970813
2732.0,1922.0,45.04201243615712,1486.7967791184049
2733.0,1922.0,45.04198539705163,1486.9681570016203
2734.0,1922.0,90.08318365852735,1489.6440289854881
2735.0,1922.0,45.041624415935104,1487.7402225611838
2736.0,1922.0,45.0413776469773,1488.1458250018782
2737.0,1922.0,45.040790320147224,1490.9239953437168
2738.0,1922.0,49.879514895457,1492.4068793809408
2739.0,1922.0,45.03402289437735,1503.1224723570433
2752.0,1922.0,4.8424429175595165,1418.2276610502677
2753.0,1922.0,4.842356654332042,1421.0484169390659
2754.0,1922.0,4.8423554718684905,1420.42261656322
2755.0,1922.0,4.842347495855812,1420.7715990522472
2756.0,1922.0,4.842324531653461,1422.1202033886386
2757.0,1922.0,4.842323365544932,1423.3037747516855
2758.0,1922.0,4.842229313442572,1429.7049516867303
2759.0,1922.0,4.842216688226527,1427.4183274225531
2760.0,1922.0,4.842200485081831,1429.4557687971658
2761.0,1922.0,4.842193649254719,1429.2093894710968
2762.0,1922.0,9.68430342179463,1431.402554481204
2763.0,1922.0,4.842111851433647,1432.4059587503534
2764.0,1922.0,4.842098099672478,1432.2779342786569
2765.0,1922.0,4.841991770869812,1437.0374208232927
2766.0,1922.0,4.841879249285242,1441.8489812944267
2767.0,1922.0,4.841865152202901,1441.2008149754092
2768.0,1922.0,4.84186424094533,1441.399534547384
2769.0,1922.0,4.841196728310395,1460.6358424045743
2770.0,1922.0,4.840997800520789,1465.011814917199
2771.0,1922.0,4.8409305609189355,1466.4666074744532
2772.0,1922.0,4.840913744545928,1466.8887064613396
2773.0,1922.0,4.8408910119412445,1467.3539767031893
2774.0,1922.0,4.840885024034495,1467.482512035639
2775.0,1922.0,9.681734637924048,1467.8458107073009
2776.0,1922.0,9.68162762873917,1468.5814225499978
2777.0,1922.0,4.840783699031703,1469.5477374491934
2778.0,1922.0,4.840778161473646,1469.005550605495
2779.0,1922.0,4.840760705445275,1469.413176461641
2780.0,1922.0,4.8407386882079,1470.5632524504574
2781.0,1922.0,4.840690858808915,1470.807457891494
2782.0,1922.0,4.84057422128587,1473.429830021003
2783.0,1922.0,4.840283310672834,1479.1686743588816
2784.0,1922.0,4.840193097150914,1480.457025420168
2785.0,1922.0,4.840161707630547,1480.7336740850358
2786.0,1922.0,9.680291007297667,1481.48658264987
2787.0,1922.0,4.84014488635594,1481.4136288684338
2788.0,1922.0,4.840023501316031,1484.0741174353213
2789.0,1922.0,4.839888364531586,1489.0882475421872
2790.0,1922.0,4.839874182889534,1489.116030361939
2791.0,1922.0,4.8398552695268995,1489.4292154402574
2792.0,1922.0,9.679654228388777,1489.8678230149274
2793.0,1922.0,4.839827521355327,1490.2056148422396
2794.0,1922.0,4.839817650195403,1490.2738254777005
2795.0,1922.0,4.839639099527895,1493.6041450679934
2796.0,1922.0,4.839525600998795,1495.2606162688146
2797.0,1922.0,4.839505335535961,1494.538019295005
2798.0,1922.0,4.839462204405045,1493.6775156703197
2799.0,1922.0,4.839372341557976,1496.5707062325853
2800.0,1922.0,4.8393355220990655,1498.9022398723382
2801.0,1922.0,4.839277786210039,1497.6042283757884
2802.0,1922.0,4.839148852578605,1499.5392028415763
2803.0,1922.0,4.839146810797002,1501.406486190445
2804.0,1922.0,4.83914558498435,1499.0197296628548
2805.0,1922.0,4.839124592201905,1501.7891134107879
2806.0,1922.0,4.83878166974133,1506.3087981923481
2809.0,1922.0,0.1311289068266667,1415.3976544784812
2810.0,1922.0,0.13112888905785489,1416.6088449869608
2811.0,1922.0,0.13112795332416644,1416.9675989178215
2812.0,1922.0,0.13112650011818147,1420.4551910232913
2813.0,1922.0,0.13112376043553173,1428.3280556194566
2814.0,1922.0,0.1311220564926257,1429.0481122882602
2815.0,1922.0,0.13111993705078043,1432.283140381355
2816.0,1922.0,0.13111244701215494,1441.6014847907009
2817.0,1922.0,0.13109421821911996,1461.211499986859
2818.0,1922.0,0.13109063664185838,1464.1679528508457
2819.0,1922.0,0.13108976988917856,1464.592091150079
2820.0,1922.0,0.13108771974436442,1466.4592582789505
2821.0,1922.0,0.13108264395360572,1469.4562725052467
2822.0,1922.0,0.13108184636041967,1470.284152323465
2823.0,1922.0,0.13107833969130736,1473.0065222504315
2824.0,1922.0,0.1310772451685342,1473.780420314873
2825.0,1922.0,0.13106840749799778,1480.0989532083847
2826.0,1922.0,0.1310674848696005,1480.7376430637348
2827.0,1922.0,0.13106364019338307,1483.1224919942567
2828.0,1922.0,0.1310568454143923,1490.7474801083195
2829.0,1922.0,0.1310555640782296,1491.6694732863625
2830.0,1922.0,0.13105371116315567,1490.5800530333972
2831.0,1922.0,0.13105280608981867,1490.9575707528963
2832.0,1922.0,0.13105143867962313,1491.7293149883437
2833.0,1922.0,0.13105098695580494,1493.81608063187
2834.0,1922.0,0.13105074245803536,1493.5413275192543
2835.0,1922.0,0.13105012029862645,1494.7047066238501
2836.0,1922.0,0.13104882842738774,1496.1788077486672
2837.0,1922.0,0.1310487974791171,1493.3018640624593
2838.0,1922.0,0.13104728287473447,1496.3901061678462
2839.0,1922.0,0.13104453689986068,1498.5075195359557
2840.0,1922.0,0.13104439433116138,1498.696876765174
2841.0,1922.0,0.13104384618791,1498.9223964419812
2842.0,1922.0,0.13104267814704823,1499.1282243637447
2843.0,1922.0,0.13103471346308693,1503.7580811832977
2875.0,1923.0,856.7664731573726,274.5327166020808
2948.0,1923.0,45.065297332557,1417.7504827502098
2949.0,1923.0,45.049988238846964,1469.295198442257
2950.0,1923.0,45.04638269058191,1477.3283253217908
2951.0,1923.0,45.04605623510757,1478.013436660078
2952.0,1923.0,45.044889791514834,1480.323093252169
2953.0,1923.0,45.04407710890942,1481.8832280584652
2954.0,1923.0,49.88398093011505,1482.4318554974684
2955.0,1923.0,45.042428323474574,1485.9592384839461
2956.0,1923.0,45.03311709069359,1504.9830464256638
2963.0,1923.0,24.8558020405193,1230.2154942001807
2971.0,1923.0,4.842434123017611,1416.6408126146562
2972.0,1923.0,4.842381413276374,1419.76316622048
2973.0,1923.0,9.68465469403701,1422.9005385867422
2974.0,1923.0,4.842279841053441,1425.1370737039806
2975.0,1923.0,4.84220067845063,1429.0481126862855
2976.0,1923.0,4.842168292836116,1430.5278991301825
2977.0,1923.0,4.8421466216399764,1431.1338570774255
2978.0,1923.0,4.842131745453768,1431.8114324075575
2979.0,1923.0,4.842126878450203,1433.6363675531989
2980.0,1923.0,4.842122121405853,1432.1165814844483
2981.0,1923.0,4.8421130922464535,1432.3830576457576
2982.0,1923.0,4.842099339716885,1433.28605466413
2983.0,1923.0,4.842028091770519,1437.2872467199325
2984.0,1923.0,4.841996078949558,1438.0231164663232
2985.0,1923.0,4.841992389153964,1438.6063118373377
